clean_label,aggre_label,worse_label,random_label1,random_label2,random_label3,img_index
3,3,3,3,3,3,995
5,3,3,5,7,3,996
1,1,1,1,1,1,997
3,3,3,3,3,3,998
5,5,5,5,5,5,999
9,9,0,0,9,9,1000
4,4,4,4,4,4,1001
3,3,9,3,9,3,1002
2,2,2,2,2,2,1003
4,4,4,4,4,4,1004
4,4,4,4,4,4,1005
1,1,1,1,1,1,1006
4,4,4,4,4,4,1007
2,2,6,2,2,6,1008
2,2,2,2,2,2,1009
3,3,3,3,3,3,1010
8,8,8,8,8,8,1011
0,0,0,0,0,0,1012
6,0,0,2,7,0,1013
8,8,8,8,8,8,1014
5,5,5,5,5,5,1015
6,6,6,6,6,6,1016
6,6,6,6,6,6,1017
4,4,4,4,4,4,1018
7,7,7,7,7,7,1019
1,1,1,1,1,1,1020
1,1,9,1,9,1,1021
4,4,4,4,4,4,1022
6,6,6,6,6,6,1023
2,2,2,2,2,2,1024
3,3,5,3,4,5,1025
9,9,1,9,9,1,1026
6,6,6,6,6,6,1027
9,9,1,1,9,9,1028
1,1,9,1,1,9,1029
3,3,0,0,3,3,1030
6,6,2,6,2,6,1031
8,8,2,8,8,2,1032
5,5,3,5,3,5,1033
9,9,1,9,9,1,1034
6,6,2,6,6,2,1035
8,8,8,8,8,8,1036
1,9,9,9,1,9,1037
6,1,1,6,2,1,1038
0,0,2,2,0,0,1039
2,2,5,2,5,2,1040
3,2,5,2,3,5,1041
7,7,7,7,7,7,1042
9,9,9,9,9,9,1043
0,0,8,0,0,8,1044
9,9,6,6,9,9,1045
7,7,7,7,7,7,1046
6,6,6,6,6,6,1047
3,3,3,3,3,3,1048
9,9,9,9,9,9,1049
2,2,2,2,2,2,1050
6,6,6,6,6,6,1051
1,1,1,1,1,1,1052
6,6,9,6,6,9,1053
7,7,7,7,7,7,1054
3,3,2,3,2,3,1055
8,8,8,8,8,8,1056
3,2,2,3,4,2,1057
8,8,4,8,8,4,1058
3,3,8,3,8,3,1059
8,8,8,8,8,8,1060
5,5,5,5,5,5,1061
9,9,9,9,9,9,1062
6,6,6,6,6,6,1063
1,1,1,1,1,1,1064
2,2,2,2,2,2,1065
5,5,1,5,1,5,1066
2,2,3,6,2,3,1067
1,1,4,4,1,1,1068
4,4,4,4,4,4,1069
3,2,5,2,2,5,1070
7,7,7,7,7,7,1071
5,5,5,5,5,5,1072
9,9,9,9,9,9,1073
3,3,7,7,3,3,1074
9,9,0,9,9,0,1075
3,3,3,3,3,3,1076
2,2,2,2,2,2,1077
9,9,5,9,5,9,1078
1,9,3,9,1,3,1079
8,8,0,0,8,8,1080
5,5,5,5,5,5,1081
9,9,9,9,9,9,1082
7,7,7,7,7,7,1083
2,2,2,2,2,2,1084
6,6,6,6,6,6,1085
0,0,6,0,6,0,1086
8,8,8,8,8,8,1087
5,5,5,5,5,5,1088
7,7,8,7,7,8,1089
1,9,9,1,9,9,1090
5,5,3,5,5,3,1091
8,8,2,7,8,2,1092
5,5,3,5,3,5,1093
7,7,7,7,7,7,1094
1,1,6,6,1,1,1095
5,5,5,5,5,5,1096
0,0,0,0,0,0,1097
3,3,0,3,3,0,1098
9,9,9,9,9,9,1099
3,3,3,3,3,3,1100
6,6,5,6,5,6,1101
9,9,5,5,9,9,1102
1,1,1,1,1,1,1103
3,3,3,3,3,3,1104
9,9,1,9,1,9,1105
8,8,8,8,8,8,1106
2,2,3,2,3,2,1107
2,2,0,0,2,2,1108
3,3,5,3,3,5,1109
2,2,2,2,2,2,1110
5,5,5,5,5,5,1111
9,9,0,9,9,0,1112
7,7,7,7,7,7,1113
9,9,9,9,9,9,1114
9,9,1,9,1,9,1115
8,8,8,8,8,8,1116
9,9,1,9,1,9,1117
7,7,7,7,7,7,1118
0,8,8,8,8,0,1119
3,1,1,4,1,3,1120
3,3,3,3,3,3,1121
2,2,2,2,2,2,1122
0,0,2,0,2,0,1123
3,3,3,3,3,3,1124
7,7,1,7,7,1,1125
6,1,2,6,1,2,1126
3,3,5,5,3,3,1127
3,3,3,3,3,3,1128
2,2,2,2,2,2,1129
0,0,3,3,0,0,1130
6,6,6,6,6,6,1131
6,6,6,6,6,6,1132
5,5,3,5,5,3,1133
5,5,5,5,5,5,1134
7,7,0,7,7,0,1135
5,5,5,5,5,5,1136
9,9,9,9,9,9,1137
8,8,8,8,8,8,1138
2,2,2,2,2,2,1139
9,9,2,2,9,9,1140
8,8,8,8,8,8,1141
0,0,0,0,0,0,1142
4,4,4,4,4,4,1143
0,0,8,0,0,8,1144
1,9,9,9,9,1,1145
2,2,2,2,2,2,1146
0,0,0,0,0,0,1147
4,4,5,5,4,4,1148
7,7,7,7,7,7,1149
3,8,5,6,8,5,1150
8,8,8,8,8,8,1151
5,5,2,5,5,2,1152
1,1,1,1,1,1,1153
6,6,6,6,6,6,1154
6,6,6,6,6,6,1155
5,5,1,1,5,5,1156
5,5,5,5,5,5,1157
4,4,4,4,4,4,1158
6,6,6,6,6,6,1159
3,3,3,3,3,3,1160
6,6,6,6,6,6,1161
8,8,8,8,8,8,1162
2,2,2,2,2,2,1163
3,0,2,5,0,2,1164
7,7,7,7,7,7,1165
0,8,8,3,8,0,1166
7,7,5,5,7,7,1167
0,0,0,0,0,0,1168
4,4,4,4,4,4,1169
1,1,1,1,1,1,1170
9,9,9,9,9,9,1171
5,5,5,5,5,5,1172
7,7,7,7,7,7,1173
8,8,8,8,8,8,1174
6,6,6,6,6,6,1175
6,6,6,6,6,6,1176
8,8,0,0,8,8,1177
0,0,5,5,0,0,1178
7,7,7,7,7,7,1179
2,2,2,2,2,2,1180
8,8,8,8,8,8,1181
4,4,6,4,6,4,1182
8,8,0,8,0,8,1183
2,2,2,2,2,2,1184
0,0,0,0,0,0,1185
9,9,9,9,9,9,1186
0,0,0,0,0,0,1187
0,0,2,0,2,0,1188
2,2,2,2,2,2,1189
9,9,2,9,2,9,1190
6,6,6,6,6,6,1191
6,6,6,6,6,6,1192
5,5,1,1,5,5,1193
6,6,6,6,6,6,1194
0,0,8,0,8,0,1195
3,3,3,3,3,3,1196
7,7,7,7,7,7,1197
5,5,5,5,5,5,1198
5,5,5,5,5,5,1199
7,7,7,7,7,7,1200
9,9,9,9,9,9,1201
3,3,2,3,2,3,1202
4,4,4,4,4,4,1203
5,5,7,5,7,5,1204
0,0,2,0,0,2,1205
5,5,5,5,5,5,1206
2,2,1,2,2,1,1207
3,3,3,3,3,3,1208
2,2,2,2,2,2,1209
6,6,6,6,6,6,1210
0,0,0,0,0,0,1211
4,4,7,4,7,4,1212
9,9,9,9,9,9,1213
0,0,1,1,0,0,1214
7,7,7,7,7,7,1215
0,0,0,0,0,0,1216
9,9,5,9,9,5,1217
7,7,7,7,7,7,1218
2,2,2,2,2,2,1219
6,6,6,6,6,6,1220
4,4,4,4,4,4,1221
6,1,1,5,1,6,1222
9,9,9,9,9,9,1223
5,5,5,5,5,5,1224
4,7,7,7,7,7,1225
7,7,7,7,7,7,1226
0,0,8,8,0,0,1227
6,6,5,6,5,6,1228
8,8,8,8,8,8,1229
8,8,1,1,8,8,1230
9,9,9,9,9,9,1231
9,9,9,9,9,9,1232
9,9,9,9,9,9,1233
0,0,3,3,0,0,1234
9,9,9,9,9,9,1235
8,8,8,8,8,8,1236
6,6,6,6,6,6,1237
4,4,4,4,4,4,1238
8,8,7,8,7,8,1239
1,1,1,1,1,1,1240
9,1,1,1,9,1,1241
1,1,1,1,1,1,1242
0,0,0,0,0,0,1243
5,5,5,5,5,5,1244
8,8,8,8,8,8,1245
6,6,6,6,6,6,1246
9,9,9,9,9,9,1247
6,6,6,6,6,6,1248
0,0,0,0,0,0,1249
8,8,8,8,8,8,1250
1,1,0,1,0,1,1251
3,3,3,3,3,3,1252
9,9,9,9,9,9,1253
4,9,9,9,4,9,1254
8,8,8,8,8,8,1255
4,4,1,4,1,4,1256
3,3,3,3,3,3,1257
2,2,2,2,2,2,1258
6,6,6,6,6,6,1259
0,0,1,0,1,0,1260
8,8,8,8,8,8,1261
9,9,0,9,0,9,1262
9,0,0,9,4,0,1263
4,4,2,2,4,4,1264
3,3,3,3,3,3,1265
0,0,0,0,0,0,1266
2,2,2,2,2,2,1267
4,4,4,4,4,4,1268
4,2,2,3,4,2,1269
0,0,0,0,0,0,1270
3,3,3,3,3,3,1271
5,5,6,6,5,5,1272
7,7,7,7,7,7,1273
5,5,5,5,5,5,1274
7,7,4,7,4,7,1275
7,7,4,4,7,7,1276
9,9,9,9,9,9,1277
0,0,5,0,5,0,1278
9,9,9,9,9,9,1279
5,5,5,5,5,5,1280
3,3,3,3,3,3,1281
8,8,0,0,8,8,1282
2,2,9,2,9,2,1283
4,4,4,4,4,4,1284
2,2,2,2,2,2,1285
3,3,3,3,3,3,1286
1,0,0,1,9,0,1287
2,2,2,2,2,2,1288
8,8,9,8,9,8,1289
9,9,8,9,8,9,1290
2,2,4,7,2,4,1291
8,8,0,8,0,8,1292
1,1,1,1,1,1,1293
4,4,4,4,4,4,1294
2,2,2,2,2,2,1295
0,0,0,0,0,0,1296
4,4,4,4,4,4,1297
5,5,3,3,5,5,1298
4,4,4,4,4,4,1299
8,8,6,6,8,8,1300
1,1,9,1,9,1,1301
7,7,7,7,7,7,1302
4,4,5,4,7,5,1303
1,1,1,1,1,1,1304
1,1,1,1,1,1,1305
0,0,0,0,0,0,1306
2,2,2,2,2,2,1307
7,7,8,8,7,7,1308
7,7,7,7,7,7,1309
4,5,5,5,4,5,1310
4,4,7,4,7,4,1311
4,4,4,4,4,4,1312
4,2,2,6,2,4,1313
8,8,6,6,8,8,1314
4,4,4,4,4,4,1315
3,3,5,3,3,5,1316
6,6,6,6,6,6,1317
6,6,6,6,6,6,1318
0,0,0,0,0,0,1319
1,1,1,1,1,1,1320
3,4,7,5,4,7,1321
9,9,1,9,1,9,1322
8,8,1,8,1,8,1323
4,8,6,4,8,6,1324
8,8,2,3,2,8,1325
9,9,1,1,9,9,1326
6,6,6,6,6,6,1327
2,2,2,2,2,2,1328
0,0,1,0,0,1,1329
5,5,5,5,5,5,1330
5,5,5,5,5,5,1331
9,9,1,1,9,9,1332
4,4,5,4,5,4,1333
2,2,2,2,2,2,1334
0,0,0,0,0,0,1335
8,8,0,8,0,8,1336
8,8,8,8,8,8,1337
0,0,2,0,2,0,1338
4,4,4,4,4,4,1339
0,0,6,2,6,0,1340
7,7,9,7,7,9,1341
6,2,7,2,6,7,1342
9,1,1,9,1,1,1343
5,5,5,5,5,5,1344
3,3,6,5,6,3,1345
5,2,7,6,2,7,1346
4,4,5,5,4,4,1347
4,4,5,4,4,5,1348
4,4,4,4,4,4,1349
4,4,4,4,4,4,1350
3,9,9,3,2,9,1351
7,7,7,7,7,7,1352
9,9,2,9,2,9,1353
2,2,2,2,2,2,1354
5,5,5,5,5,5,1355
1,1,1,1,1,1,1356
8,8,7,8,7,8,1357
3,3,9,9,3,3,1358
2,2,2,2,2,2,1359
6,6,6,6,6,6,1360
9,9,9,9,9,9,1361
6,6,4,6,6,4,1362
3,3,3,3,3,3,1363
1,1,1,1,1,1,1364
7,7,1,7,1,7,1365
4,4,7,4,4,7,1366
6,6,8,6,8,6,1367
3,3,3,3,3,3,1368
7,7,7,7,7,7,1369
8,8,7,8,8,7,1370
6,6,6,6,6,6,1371
2,2,2,2,2,2,1372
4,4,6,4,4,6,1373
6,6,2,2,6,6,1374
8,8,0,8,8,0,1375
0,0,0,0,0,0,1376
1,1,1,1,1,1,1377
9,9,9,9,9,9,1378
9,9,9,9,9,9,1379
1,1,1,1,1,1,1380
0,0,0,0,0,0,1381
0,0,0,0,0,0,1382
8,8,8,8,8,8,1383
9,9,1,9,9,1,1384
4,4,6,4,6,4,1385
7,7,7,7,7,7,1386
4,4,4,4,4,4,1387
4,4,4,4,4,4,1388
1,1,9,1,9,1,1389
9,1,1,1,1,9,1390
8,8,8,8,8,8,1391
8,8,8,8,8,8,1392
6,0,3,0,3,6,1393
1,1,1,1,1,1,1394
7,7,2,7,2,7,1395
4,4,4,4,4,4,1396
8,8,8,8,8,8,1397
8,8,9,8,9,8,1398
8,8,8,8,8,8,1399
0,0,0,0,0,0,1400
5,5,5,5,5,5,1401
6,6,1,1,6,6,1402
6,6,6,6,6,6,1403
8,8,0,8,0,8,1404
3,3,0,3,3,0,1405
4,4,1,1,4,4,1406
4,4,4,4,4,4,1407
1,1,1,1,1,1,1408
2,2,6,3,2,6,1409
1,1,1,1,1,1,1410
5,5,5,5,5,5,1411
7,7,6,6,7,7,1412
1,1,1,1,1,1,1413
7,7,7,7,7,7,1414
2,2,2,2,2,2,1415
8,8,8,8,8,8,1416
5,5,5,5,5,5,1417
9,9,9,9,9,9,1418
5,5,5,5,5,5,1419
6,6,6,6,6,6,1420
1,1,1,1,1,1,1421
9,9,1,9,1,9,1422
5,5,5,5,5,5,1423
0,0,6,0,0,6,1424
4,1,5,1,4,5,1425
3,3,3,3,3,3,1426
3,3,3,3,3,3,1427
0,0,0,0,0,0,1428
8,8,8,8,8,8,1429
2,2,2,2,2,2,1430
8,8,1,8,1,8,1431
0,0,0,0,0,0,1432
9,9,9,9,9,9,1433
0,0,0,0,0,0,1434
4,4,4,4,4,4,1435
6,3,5,3,5,6,1436
9,9,9,9,9,9,1437
2,2,2,2,2,2,1438
8,8,8,8,8,8,1439
2,2,2,2,2,2,1440
7,7,4,4,7,7,1441
7,5,6,5,5,6,1442
2,5,5,1,5,5,1443
2,2,2,2,2,2,1444
7,7,7,7,7,7,1445
1,1,1,1,1,1,1446
6,6,9,9,6,6,1447
1,1,1,1,1,1,1448
3,3,5,3,5,3,1449
4,4,5,4,4,5,1450
4,4,4,4,4,4,1451
8,8,8,8,8,8,1452
6,6,0,6,6,0,1453
0,0,3,3,0,0,1454
1,1,1,1,1,1,1455
9,9,9,9,9,9,1456
4,4,0,0,4,4,1457
2,2,2,2,2,2,1458
7,7,7,7,7,7,1459
5,5,0,5,5,0,1460
3,3,6,3,3,6,1461
9,9,9,9,9,9,1462
0,0,0,0,0,0,1463
1,1,1,1,1,1,1464
9,9,1,9,9,1,1465
0,0,0,0,0,0,1466
9,9,9,9,9,9,1467
8,8,0,8,0,8,1468
7,7,7,7,7,7,1469
0,0,0,0,0,0,1470
4,4,4,4,4,4,1471
9,9,9,9,9,9,1472
0,0,2,2,0,0,1473
5,5,5,5,5,5,1474
2,2,2,2,2,2,1475
1,1,1,1,1,1,1476
0,0,0,0,0,0,1477
2,2,2,2,2,2,1478
8,8,5,8,8,5,1479
8,8,8,8,8,8,1480
0,0,1,9,0,1,1481
5,5,5,5,5,5,1482
7,7,7,7,7,7,1483
6,6,6,6,6,6,1484
6,6,6,6,6,6,1485
5,5,5,5,5,5,1486
3,3,8,3,3,8,1487
7,7,3,7,3,7,1488
7,7,7,7,7,7,1489
7,7,5,7,7,5,1490
4,4,7,4,4,7,1491
2,2,7,3,7,2,1492
0,0,0,0,0,0,1493
1,1,1,1,1,1,1494
7,7,7,7,7,7,1495
3,3,3,3,3,3,1496
2,2,4,5,4,2,1497
7,7,7,7,7,7,1498
3,3,5,3,5,3,1499
2,2,8,2,8,2,1500
2,2,5,5,2,2,1501
1,1,8,8,1,1,1502
5,5,5,5,5,5,1503
9,9,9,9,9,9,1504
9,9,9,9,9,9,1505
8,8,1,1,8,8,1506
0,0,1,0,7,1,1507
8,8,6,8,6,8,1508
4,1,2,1,4,2,1509
3,3,5,3,5,3,1510
3,3,7,3,3,7,1511
8,8,8,8,8,8,1512
5,5,5,5,5,5,1513
0,0,5,0,5,0,1514
8,8,7,8,7,8,1515
4,4,6,6,4,4,1516
5,3,3,5,7,3,1517
7,7,7,7,7,7,1518
5,5,4,5,4,5,1519
1,1,1,1,1,1,1520
5,5,4,4,5,5,1521
0,0,0,0,0,0,1522
2,2,4,2,4,2,1523
0,0,0,0,0,0,1524
5,5,3,5,5,3,1525
4,4,4,4,4,4,1526
2,2,2,2,2,2,1527
3,3,3,3,3,3,1528
6,6,6,6,6,6,1529
2,2,2,2,2,2,1530
6,3,5,3,6,5,1531
2,3,3,3,2,3,1532
2,2,2,2,2,2,1533
3,5,5,5,3,5,1534
4,4,5,4,4,5,1535
6,6,6,6,6,6,1536
6,6,9,6,6,9,1537
5,5,5,5,5,5,1538
3,3,4,5,4,3,1539
0,0,2,0,0,2,1540
1,1,1,1,1,1,1541
2,2,9,2,9,2,1542
7,7,7,7,7,7,1543
7,7,7,7,7,7,1544
5,5,5,5,5,5,1545
3,3,3,3,3,3,1546
1,1,9,9,1,1,1547
1,1,9,9,1,1,1548
7,7,5,7,7,5,1549
6,6,6,6,6,6,1550
1,1,1,1,1,1,1551
6,6,6,6,6,6,1552
3,3,3,3,3,3,1553
3,3,3,3,3,3,1554
3,3,5,3,5,3,1555
3,3,8,3,3,8,1556
4,4,3,3,4,4,1557
8,8,1,1,8,8,1558
1,1,9,1,9,1,1559
0,8,1,8,0,1,1560
7,7,7,7,7,7,1561
7,7,7,7,7,7,1562
6,6,9,6,9,6,1563
8,8,8,8,8,8,1564
1,1,9,9,1,1,1565
2,2,2,2,2,2,1566
5,5,5,5,5,5,1567
3,3,3,3,3,3,1568
4,5,5,5,4,5,1569
1,1,1,1,1,1,1570
1,1,1,1,1,1,1571
9,9,9,9,9,9,1572
3,3,2,3,3,2,1573
1,1,1,1,1,1,1574
4,4,4,4,4,4,1575
2,2,2,2,2,2,1576
7,7,7,7,7,7,1577
1,1,9,1,5,9,1578
6,6,6,6,6,6,1579
5,5,6,6,5,5,1580
7,7,5,7,7,5,1581
7,7,7,7,7,7,1582
7,7,5,7,7,5,1583
6,6,6,6,6,6,1584
6,6,6,6,6,6,1585
1,1,0,1,0,1,1586
9,1,1,9,1,1,1587
5,5,5,5,5,5,1588
0,0,0,0,0,0,1589
9,9,9,9,9,9,1590
5,5,5,5,5,5,1591
7,7,7,7,7,7,1592
0,0,5,0,5,0,1593
0,0,5,0,0,5,1594
4,4,4,4,4,4,1595
6,6,6,6,6,6,1596
8,8,3,3,8,8,1597
0,0,1,0,8,1,1598
1,1,1,1,1,1,1599
5,5,0,5,0,5,1600
0,0,6,0,0,6,1601
9,9,9,9,9,9,1602
3,3,5,3,5,3,1603
1,1,1,1,1,1,1604
1,1,1,1,1,1,1605
2,2,2,2,2,2,1606
0,0,0,0,0,0,1607
3,3,3,3,3,3,1608
2,2,2,2,2,2,1609
9,9,9,9,9,9,1610
1,1,9,1,1,9,1611
9,9,9,9,9,9,1612
6,6,6,6,6,6,1613
2,2,1,2,2,1,1614
4,4,4,4,4,4,1615
8,8,8,8,8,8,1616
8,8,8,8,8,8,1617
5,5,1,1,5,5,1618
9,9,1,9,1,9,1619
2,2,2,2,2,2,1620
1,1,1,1,1,1,1621
9,9,9,9,9,9,1622
4,4,4,4,4,4,1623
4,4,4,4,4,4,1624
3,8,8,4,3,8,1625
0,0,8,8,0,0,1626
6,6,6,6,6,6,1627
6,6,6,6,6,6,1628
0,0,0,0,0,0,1629
4,4,3,3,4,4,1630
1,1,1,1,1,1,1631
0,0,0,0,0,0,1632
9,9,1,1,9,9,1633
5,5,3,5,5,3,1634
6,6,6,6,6,6,1635
5,5,5,5,5,5,1636
6,6,6,6,6,6,1637
9,9,1,1,9,9,1638
4,4,6,7,4,6,1639
4,4,4,4,4,4,1640
2,2,4,4,2,2,1641
6,6,3,6,3,6,1642
8,9,9,9,9,8,1643
4,4,5,4,5,4,1644
7,7,5,7,5,7,1645
6,6,6,6,6,6,1646
5,5,5,5,5,5,1647
9,9,1,1,9,9,1648
8,8,1,1,8,8,1649
7,7,7,7,7,7,1650
1,1,9,1,9,1,1651
9,9,9,9,9,9,1652
5,5,5,5,5,5,1653
4,4,4,4,4,4,1654
3,1,1,3,4,1,1655
5,5,5,5,5,5,1656
4,4,0,4,0,4,1657
3,3,0,0,3,3,1658
4,4,4,4,4,4,1659
1,1,6,1,6,1,1660
5,5,4,4,5,5,1661
5,5,2,5,5,2,1662
4,4,7,5,7,4,1663
0,0,2,0,2,0,1664
8,8,6,6,8,8,1665
4,4,4,4,4,4,1666
4,4,4,4,4,4,1667
0,0,0,0,0,0,1668
9,9,1,1,9,9,1669
2,2,2,2,2,2,1670
8,8,8,8,8,8,1671
9,9,9,9,9,9,1672
8,8,8,8,8,8,1673
0,0,5,5,0,0,1674
2,2,2,2,2,2,1675
2,2,2,2,2,2,1676
2,2,2,2,2,2,1677
6,6,6,6,6,6,1678
7,7,7,7,7,7,1679
8,8,8,8,8,8,1680
1,1,1,1,1,1,1681
9,8,1,9,8,1,1682
8,8,8,8,8,8,1683
0,0,0,0,0,0,1684
3,3,3,3,3,3,1685
8,8,8,8,8,8,1686
6,6,6,6,6,6,1687
8,8,8,8,8,8,1688
1,1,1,1,1,1,1689
6,6,0,6,0,6,1690
5,5,5,5,5,5,1691
4,4,2,2,4,4,1692
2,2,7,2,7,2,1693
1,1,9,1,9,1,1694
4,4,4,4,4,4,1695
3,2,5,2,3,5,1696
9,9,9,9,9,9,1697
7,7,7,7,7,7,1698
8,8,8,8,8,8,1699
3,3,3,3,3,3,1700
0,0,0,0,0,0,1701
8,8,8,8,8,8,1702
3,9,6,9,3,6,1703
4,9,9,4,5,9,1704
2,2,2,2,2,2,1705
9,9,9,9,9,9,1706
1,1,9,1,1,9,1707
0,0,5,0,5,0,1708
0,0,5,5,0,0,1709
3,3,3,3,3,3,1710
0,0,0,0,0,0,1711
4,4,4,4,4,4,1712
5,3,3,3,3,5,1713
9,9,9,9,9,9,1714
0,0,0,0,0,0,1715
7,7,7,7,7,7,1716
5,5,0,0,5,5,1717
9,9,9,9,9,9,1718
5,5,5,5,5,5,1719
8,8,8,8,8,8,1720
8,8,8,8,8,8,1721
6,6,6,6,6,6,1722
3,3,3,3,3,3,1723
1,9,9,9,9,1,1724
9,9,0,9,9,0,1725
5,5,5,5,5,5,1726
2,2,4,2,4,2,1727
4,4,4,4,4,4,1728
7,7,7,7,7,7,1729
6,6,6,6,6,6,1730
1,1,9,1,9,1,1731
8,8,8,8,8,8,1732
6,6,6,6,6,6,1733
9,1,1,1,1,9,1734
3,3,3,3,3,3,1735
1,1,9,1,1,9,1736
3,3,0,0,3,3,1737
7,7,7,7,7,7,1738
4,4,5,4,4,5,1739
0,0,0,0,0,0,1740
6,6,2,2,6,6,1741
7,7,7,7,7,7,1742
6,6,6,6,6,6,1743
9,9,2,9,1,2,1744
2,2,1,1,2,2,1745
4,4,4,4,4,4,1746
1,1,1,1,1,1,1747
9,9,9,9,9,9,1748
8,8,8,8,8,8,1749
5,5,5,5,5,5,1750
8,8,9,9,8,8,1751
2,2,2,2,2,2,1752
2,2,2,2,2,2,1753
5,5,5,5,5,5,1754
0,0,6,0,6,0,1755
2,2,2,2,2,2,1756
0,0,0,0,0,0,1757
7,7,7,7,7,7,1758
0,0,0,0,0,0,1759
6,6,4,6,6,4,1760
6,6,6,6,6,6,1761
4,4,4,4,4,4,1762
8,8,8,8,8,8,1763
7,7,7,7,7,7,1764
9,1,1,9,1,1,1765
6,6,6,6,6,6,1766
9,1,2,1,9,2,1767
2,2,0,2,0,2,1768
3,3,5,3,5,3,1769
8,8,8,8,8,8,1770
8,8,8,8,8,8,1771
3,3,6,6,3,3,1772
9,9,9,9,9,9,1773
9,9,1,9,1,9,1774
8,8,9,8,8,9,1775
7,7,0,7,0,7,1776
2,2,6,2,2,6,1777
3,3,5,3,5,3,1778
5,5,5,5,5,5,1779
5,5,5,5,5,5,1780
1,1,3,1,3,1,1781
8,8,8,8,8,8,1782
7,7,7,7,7,7,1783
4,4,4,4,4,4,1784
3,3,3,3,3,3,1785
5,3,3,3,8,3,1786
2,0,0,1,2,0,1787
2,2,2,2,2,2,1788
2,2,5,2,5,2,1789
1,1,1,1,1,1,1790
4,4,7,4,4,7,1791
2,2,2,2,2,2,1792
2,2,2,2,2,2,1793
8,8,8,8,8,8,1794
4,0,0,9,0,4,1795
9,9,1,9,9,1,1796
8,8,8,8,8,8,1797
2,0,0,3,0,2,1798
1,1,1,1,1,1,1799
2,2,2,2,2,2,1800
5,5,2,5,2,5,1801
6,6,6,6,6,6,1802
3,3,5,3,5,3,1803
4,4,4,4,4,4,1804
5,5,5,5,5,5,1805
7,7,7,7,7,7,1806
6,6,6,6,6,6,1807
7,7,7,7,7,7,1808
6,6,3,6,3,6,1809
5,0,0,3,5,0,1810
0,0,0,0,0,0,1811
2,2,4,2,4,2,1812
4,4,4,4,4,4,1813
4,4,4,4,4,4,1814
3,3,0,0,3,3,1815
0,0,2,0,2,0,1816
4,4,2,2,4,4,1817
2,2,2,2,2,2,1818
6,6,6,6,6,6,1819
1,1,1,1,1,1,1820
8,0,0,8,0,0,1821
8,8,8,8,8,8,1822
3,3,4,3,5,4,1823
0,0,0,0,0,0,1824
7,7,7,7,7,7,1825
4,4,2,2,4,4,1826
9,9,9,9,9,9,1827
7,7,4,7,4,7,1828
9,9,9,9,9,9,1829
2,2,3,2,2,3,1830
0,0,0,0,0,0,1831
4,4,5,5,4,4,1832
7,7,7,7,7,7,1833
3,3,3,3,3,3,1834
7,7,7,7,7,7,1835
6,3,5,3,3,5,1836
6,6,6,6,6,6,1837
2,2,2,2,2,2,1838
3,9,5,9,5,3,1839
7,7,7,7,7,7,1840
3,3,5,5,3,3,1841
6,8,3,7,8,3,1842
8,8,6,8,6,8,1843
2,2,2,2,2,2,1844
3,3,3,3,3,3,1845
3,3,7,3,4,7,1846
5,5,5,5,5,5,1847
5,5,5,5,5,5,1848
5,5,5,5,5,5,1849
2,2,2,2,2,2,1850
4,4,4,4,4,4,1851
2,2,2,2,2,2,1852
8,8,8,8,8,8,1853
7,7,7,7,7,7,1854
4,4,4,4,4,4,1855
3,5,5,5,5,3,1856
7,7,5,7,7,5,1857
7,7,7,7,7,7,1858
8,8,8,8,8,8,1859
5,5,5,5,5,5,1860
2,2,2,2,2,2,1861
8,8,0,1,8,0,1862
4,4,4,4,4,4,1863
3,2,2,2,3,2,1864
5,5,5,5,5,5,1865
4,4,2,4,4,2,1866
2,2,9,2,2,9,1867
9,9,8,8,9,9,1868
1,1,4,4,1,1,1869
4,4,1,4,4,1,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1872
5,5,3,5,5,3,1873
6,6,3,6,3,6,1874
5,5,8,8,5,5,1875
6,6,6,6,6,6,1876
8,8,8,8,8,8,1877
0,0,0,0,0,0,1878
3,3,3,3,3,3,1879
4,4,4,4,4,4,1880
4,4,4,4,4,4,1881
4,4,4,4,4,4,1882
2,2,2,2,2,2,1883
2,2,7,7,2,2,1884
0,0,0,0,0,0,1885
5,5,5,5,5,5,1886
0,0,0,0,0,0,1887
3,3,3,3,3,3,1888
4,4,4,4,4,4,1889
7,7,7,7,7,7,1890
7,7,7,7,7,7,1891
3,3,3,3,3,3,1892
9,9,6,9,5,6,1893
7,7,7,7,7,7,1894
3,3,3,3,3,3,1895
7,7,7,7,7,7,1896
3,3,3,3,3,3,1897
7,7,7,7,7,7,1898
7,7,7,7,7,7,1899
7,7,7,7,7,7,1900
1,1,1,1,1,1,1901
7,7,7,7,7,7,1902
4,4,8,4,8,4,1903
4,4,7,4,4,7,1904
7,7,7,7,7,7,1905
9,9,9,9,9,9,1906
1,1,9,1,1,9,1907
7,7,7,7,7,7,1908
7,7,7,7,7,7,1909
4,4,5,5,4,4,1910
5,5,5,5,5,5,1911
9,9,9,9,9,9,1912
0,0,0,0,0,0,1913
8,8,8,8,8,8,1914
7,7,9,7,9,7,1915
3,3,3,3,3,3,1916
6,6,0,6,6,0,1917
2,2,2,2,2,2,1918
3,3,9,3,9,3,1919
8,8,1,8,3,1,1920
2,2,5,2,2,5,1921
5,5,5,5,5,5,1922
4,4,7,4,7,4,1923
8,8,1,1,8,8,1924
4,4,4,4,4,4,1925
